1195,Kamenné Kosihy
1196,Kamenný Most
1197,Kamienka
1198,Kamienka
1199,Kanianka
1200,Kapišová
1201,Kapince
1202,Kaplna
1203,Kapušany
1204,Kapušianske Kľačany
1205,Karlová
1206,Karná
1207,Kazimír
1208,Kečkovce
1209,Kečovo
1210,Kežmarok
1211,Kecerovce
1212,Kecerovský Lipovec
1213,Kechnec
1214,Kendice
1215,Kesovce
1216,Kiarov
1217,Kláštor pod Znievom
1218,Klátova Nová Ves
1219,Klčov
1220,Klížska Nemá
1221,Kladzany
1222,Klasov
1223,Kleňany
1224,Klenov
1225,Klenová
1226,Klenovec
1227,Klieština
1228,Klin
1229,Klin nad Bodrogom
1230,Klokoč
1231,Klokočov
1232,Klokočov
1233,Klubina
1234,Kluknava
1235,Kmeťovo
1236,Kočín-Lančár
1237,Kočovce
1238,Koňuš
1239,Koš
1240,Košťany nad Turcom
1241,Košúty
1242,Košariská
1243,Košarovce
1244,Košeca
1245,Košecké Podhradie
1246,Košická Belá
1247,Košická Polianka
1248,Košické Oľšany
1249,Košický Klečenov
1250,Koškovce
1251,Košolná
1252,Kožany
1253,Kožuchov
1254,Kožuchovce
1255,Kobeliarovo
1256,Kobylnice
1257,Kobyly
1258,Kocurany
1259,Koceľovce
1260,Kochanovce
1261,Kochanovce
1262,Kociha
1263,Kojšov
1264,Kojatice
1265,Kokšov-Bakša
1266,Kokava nad Rimavicou
1267,Kokošovce
1268,Kolárovice
1269,Kolárovo
1270,Koláre
1271,Kolíňany
1272,Kolačkov
1273,Kolačno
1274,Kolbasov
1275,Kolbovce
1276,Kolibabovce
1277,Kolinovce
1278,Kolonica
1279,Kolta
1280,Komárany
1281,Komárno
1282,Komárov
1283,Komárovce
1284,Komjatice
1285,Komjatná
1286,Komoča
1287,Koniarovce
1288,Konrádovce
1289,Konská
1290,Konská
1291,Zemplínske Kopčany
1292,Kopčany
1293,Kopernica
1294,Koplotovce
1295,Koprivnica
1296,Korňa
1297,Kordíky
1298,Korejovce
1299,Koromľa
1300,Korunková
1301,Korytárky
1302,Korytné
1303,Kosihovce
1304,Kosihy nad Ipľom
1305,Kosorín
1306,Kostoľany nad Hornádom
1307,Kostoľany pod Tribečom
1308,Kostolec
1309,Kostolište
1310,Kostolná pri Dunaji
1311,Kostolná Ves
1312,Kostolná-Záriečie
1313,Kostolné
1314,Kostolné Kračany
1315,Kotešová
1316,Kotrčiná Lúčka
1317,Kováčová
1318,Kováčová
1319,Kováčovce
1320,Koválov
1321,Koválovec
1322,Kovarce
1323,Kozárovce
1324,Kozí Vrbovok
1325,Kozelník
1326,Kráľ
1327,Kráľov Brod
1328,Kráľova Lehota
1329,Kráľová nad Váhom
1330,Kráľová pri Senci
1331,Kráľovce
1332,Kráľovce-Krnišov
1333,Kráľovičove Kračany
1334,Kráľovský Chlmec
1335,Králiky
1336,Krásna Lúka
1337,Krásna Ves
1338,Krásno
1339,Krásno nad Kysucou
1340,Krásnohorská Dlhá Lúka
1341,Krásnohorské Podhradie
1342,Krásnovce
1343,Krásny Brod
1344,Krčava
1345,Kríže
1346,Krížová Ves
1347,Krížovany
1348,Krškany
1349,Kračúnovce
1350,Kraľovany
1351,Krahule
1352,Krajná Bystrá
1353,Krajná Poľana
1354,Krajná Porúbka
1355,Krajné
1356,Krajné Čierno
1357,Krakovany
1358,Krasňany
1359,Kraskovo
1360,Kravany
1361,Kravany
1362,Kravany nad Dunajom
1363,Kremná
1364,Kremnica
1365,Kremnické Bane
1366,Krišľovce
1367,Krišovská Liesková
1368,Križovany nad Dudváhom
1369,Kristy
1370,Krivá
1371,Kriváň
1372,Krivé
1373,Krivany
1374,Krivoklát
1375,Krivosúd-Bodovka
1376,Krná
1377,Krnča
1378,Krokava
1379,Krompachy
1380,Krpeľany
1381,Krtovce
1382,Krušetnica
1383,Krušinec
1384,Krušovce
1385,Kružlov
1386,Kružlová
1387,Kružná
1388,Kružno
1389,Krupina
1390,Kučín
1391,Kučín
1392,Kubáňovo
1393,Kuchyňa
1394,Kuklov
1395,Kuková
1396,Kukučínov
1397,Kunešov
1398,Kunerad
1399,Kunova Teplica
1400,Kuraľany
1401,Kurima
1402,Kurimany
1403,Kurimka
1404,Kurov
1405,Kusín
1406,Kuzmice
1407,Kuzmice
1408,Kvačany
1409,Kvačany
1410,Kvašov
1411,Kvakovce
1412,Keť
1413,Kvetoslavov
1414,Kyjatice
1415,Kyjov
1416,Kynceľová
1417,Kysak
1418,Kyselica
1419,Kysta
1420,Kysucké Nové Mesto
1421,Kysucký Lieskovec
1422,Láb
1423,Látky
1424,Lúč na Ostrove
1425,Lúčina
1426,Lúčka
1427,Lúčka
1428,Lúčka
1429,Lúčka
1430,Lúčky
1431,Lúčky
1432,Lúčnica nad Žitavou
1433,Lúka
1434,Lúky
1435,Laškovce
1436,Lackov
1437,Lacková
1438,Lackovce
1439,Lada
1440,Ladce
1441,Ladice
1442,Ladmovce
1443,Ladomerská Vieska
1444,Ladomirov
1445,Ladomirová
1446,Ladzany
1447,Lakšárska Nová Ves
1448,Lascov
1449,Laskár
1450,Lastomír
1451,Lastovce
1452,Lazany
1453,Lazisko
1454,Lazy pod Makytou
1455,Lešť (vojenský obvod)
1456,Leštiny
1457,Ležiachov
1458,Lechnica
1459,Lednica
1460,Lednické Rovne
1461,Lefantovce
1462,Legnava
1463,Lehôtka
1464,Lehôtka pod Brehmi
1465,Lehnice
1466,Lehota
1467,Lehota nad Rimavicou
1468,Lehota pod Vtáčnikom
1469,Lekárovce
1470,Leľa
1471,Leles
1472,Lemešany
1473,Lenartov
1474,Lenartovce
1475,Lendak
1476,Lenka
1477,Lentvora
1478,Leopoldov
1479,Lesíček
1480,Lesenice
1481,Lesné
1482,Lesnica
1483,Letanovce
1484,Letničie
1485,Levice
1486,Levkuška
1487,Levoča
1488,Ličartovce
1489,Lišov
1490,Libichava
1491,Licince
1492,Liešťany
1493,Liešno
1494,Liesek
1495,Lieskovany
1496,Lieskovec
1497,Lieskovec
1498,Lietava
1499,Lietavská Lúčka
1500,Likavka
1501,Limbach
1502,Lipany
1503,Lipník
1504,Lipníky
1505,Lipová
1506,Lipová
1507,Lipové
1508,Lipovany
1509,Lipovce
1510,Lipovec
1511,Lipovec
1512,Lipovník
1513,Lipovník
1514,Liptovská Štiavnica
1515,Liptovská Anna
1516,Liptovská Kokava
1517,Liptovská Lúžna
1518,Liptovská Osada
1519,Liptovská Porúbka
1520,Liptovská Sielnica
1521,Liptovská Teplá
1522,Liptovská Teplička
1523,Liptovské Beharovce
1524,Liptovské Kľačany
1525,Liptovské Matiašovce
1526,Liptovské Revúce
1527,Liptovský Hrádok
1528,Liptovský Ján
1529,Liptovský Michal
1530,Liptovský Mikuláš
1531,Liptovský Ondrej
1532,Liptovský Peter
1533,Liptovský Trnovec
1534,Lisková
1535,Litava
1536,Litmanová
1537,Livina
1538,Livinské Opatovce
1539,Livov
1540,Livovská Huta
1541,Lošonec
1542,Ložín
1543,Lodno
1544,Lok
1545,Lokca
1546,Lom nad Rimavicou
1547,Lomná
1548,Lomné
1549,Lomnička
1550,Lontov
1551,Lopúchov
1552,Lopašov
1553,Lopušné Pažite
1554,Lovča
1555,Lovčica-Trubín
1556,Lovce
1557,Lovinobaňa
1558,Lozorno
1559,Lučatín
1560,Lučenec
1561,Lučivná
1562,Lužany
1563,Lužany pri Topli
1564,Lužianky
1565,Lubeník
1566,Lubina
1567,Ludanice
1568,Ludrová
1569,Luhyňa
1570,Lukáčovce
1571,Lukačovce
1572,Lukavica
1573,Lukavica
1574,Lukov
1575,Lukovištia
1576,Lula
1577,Lupoč
1578,Lutiše
1579,Lutila
1580,Lysá pod Makytou
1581,Lysica
1582,Málaš
1583,Málinec
1584,Môlča
1585,Mýtna
1586,Mýtne Ludany
1587,Mýto pod Ďumbierom
1588,Maňa
1589,Mašková
1590,Maškovce
1591,Maťovské Vojkovce
1592,Machulince
1593,Macov
1594,Madunice
1595,Magnezitovce
1596,Majcichov
1597,Majere
1598,Majerovce
