43712,Budovateľská,1891
53402,Hlavná III,419
64897,Mozartova,2975
46198,Poľnohospodárska,2585
70081,Ulica Adama Štrekára,2598
55857,Mokrá,2168
51581,Dukelská,1971
3607161,Krátka,1411
69243,Dolná jablčná ulica,2520
41019,Trieda L. Novomeského,3000
54110,Saleziánska,320
72442,Moyzesova,1530
69889,Gábrišova ulica,1734
51060,Predné Staré Levice,1485
67542,Gorazdova,2430
47028,Benkova ulica,1861
60658,Pod Hôrkou,545
56582,Februárového Víťazstva,480
60370,Buková,2965
49481,Zelená,3008
3361120,Námestie mieru,1741
57007,Urxova,3001
59090,Podvrch,1751
70829,Záhumnie,1037
41563,Dúbrava,2890
61031,Pelúchova cesta,1841
70133,Gerhardtova ulica,3008
41011,Romanova,2996
48519,A. Radlinského,698
39087,Ľudové námestie,3003
53095,Parková,2825
43401,Ulica Seredská,2598
72133,Jedľová ulica,2133
57652,Dolná,520
62232,Rovná,395
72608,Lúčna,1981
68227,Staničná,2815
50154,Agátová,1792
46196,Študentská,2585
45034,M.R.Štefánika,1594
54079,M. R. Štefánika,320
45084,Cintorínska,2423
57888,Predkopačno,2073
50979,Narcisová ul.,1485
71538,Komársky rad,2834
72467,Chalúpkova,1530
71928,Májová,1126
56007,Mičinô,2263
39202,Babuškova,3001
54093,Juraja Jánošíka,2690
40100,Námestie sv. Cyrila a Metoda,2998
48251,Zahradná,1468
66649,Juraja Dózsu,2729
51016,Parková ulica,726
49305,Rosinského,3008
62561,Karola Kuzmányho,1210
65087,Slovenskej Jednoty,2981
46079,Jasná,2585
57109,Na Čiertolí,390
66623,Tehliarska,1699
64945,Orlia,2981
59997,Lesná,1281
39263,Borodáčova,3001
50297,Novodvorský rad,1655
70786,Automobilová ulica,2598
44735,Železničná,897
41064,Hlinícka,2995
52234,Želiarsky svah,259
58591,Bernolákova,788
48460,Na Lúčky,1187
45797,Sv. Anny,909
66849,Nová,816
62550,Jarná,191
64887,Mlynárska,2972
64776,Kórejská,2972
57970,Trosky,1698
55920,Veterná,460
49894,Damjanichova ul.,1281
47503,Družstevná,2106
65220,Kustrova,2980
66960,Teplická,256
41453,Modranská,3003
60015,Močiar,2235
65104,Horolezecká,2980
53892,Pomocná,320
42181,Farská,2014
49247,Poštová,2829
50933,Ul. mjr. Samojlenku,1485
72083,Kajerka,3000
64900,Murgašova,2981
62285,Majerová,850
52837,Okružná,2573
58552,Ulica špitálska,1560
42189,Dobšinského,2014
62186,Starý Blich,395
42652,Hollého,1075
51552,Cesta družby,782
68981,Laskomerského,373
71043,Okružná,303
51821,Madáchová,1766
40941,Kremencová,2988
60188,Poľná,1727
39643,Janka Kráľa,2968
55083,Kamenie,2068
49316,Sadová,3008
63888,Tatranská,2064
44559,Vysoká,2340
69972,Medová,2998
3729243,Borovicová,2430
51857,Mostná,281
67999,Thälmanova,2981
3626322,Skotňová,320
61437,Košická,745
49122,Malíkova,3008
39099,Šalviová,3001
64669,Gavlovičova,2971
44571,Devátova,2365
4043393,Svätého Rócha,1741
39043,Čečinová,3001
54382,Červeňanského,571
40130,Na skale,2988
68465,Železničná,435
47802,Jalovská,1101
44815,Klementa Gottwalda,2075
51551,Cergátova,1971
68494,Sadová,780
60727,Slobody,1317
49031,Koceľova,3008
45298,Svätoplukova,2016
53537,Do Stávku,320
68758,Jabloňová,1065
60987,Hronská,301
48433,Na záhrade,2140
55103,Mikuláša Štalmacha,1530
63996,Požiarnická,2488
67369,Nábrežná,1483
50501,Tabaková,1655
46031,Duklianska,1781
48078,Pstruhárska,861
3625163,Ulica Východná,1074
63265,Rovná,2087
64278,Lúčna,2835
63617,Pod Lesíkom,230
44569,Nová Trnavská,2340
61219,Sládkovičova,316
62576,Lanškrounská,1210
46020,Cukrovarská,2586
62474,Lesná,1191
46887,Jablonská,1762
39630,Jahodová,92
40915,Zlatohorská,2999
40404,Pri Zvonici,92
67540,Záhradná,2437
67812,Mlynská,2315
55916,Vyšný koniec,460
68141,Lipová,2427
69694,Dlhá,1978
41532,Areal SBDO,430
71245,Jána Smreka,2541
65554,Klinčeková,3030
46206,Pod Kopánky,2919
52466,Lesná,210
39843,Krasinského,92
54128,Bystrina,2541
47701,Družby,1778
71006,Lipová,2429
48191,Stará cesta,861
69149,Orechová,1125
44409,Mládežnícka,2340
67100,Odbojárov,2418
51466,Školská,1766
55951,Dolina Bystré,2263
40982,Brančská,2996
66220,Zámková,811
67069,Krátka,1148
66827,Mierová,816
56112,Záhumenie,2263
45209,Novoutvorená,2838
46074,Jána Hollého,2585
60476,Jarná,2382
41036,Blatnická,3003
53100,Slovenskej armády,2952
47838,Klinčeková ulica,2140
42043,Športové nám.,1558
59970,Nám. Š. M. Daxnera,2233
59787,P. Hostinského,2233
66166,Partizánska,1656
57428,Michala Miloslava Hodžu,388
54417,Hrancova,2982
40609,Solivarská,3001
50950,Ul. Montua,1485
50206,Máchova,1792
58879,Ulica sadová,1560
54186,Krížové Mláky,2545
67019,Družstevná,2804
72198,Jánova Dolina,2263
43239,Ulica Kollárova,2598
71001,Štepnice,2399
39328,Cukrová,3004
42828,Svätoplukova,2334
72152,Železničná,193
49294,Radlinského,3008
47565,Galanovec,2106
62781,Štúrova ulica,1487
70707,Pri pšeničnej bráne,860
64621,Dargovská,2981
40055,Mlynské nivy,3004
47182,Sovietskej Armády,2731
55629,M.Uhera,1662
65905,Školská,121
67804,M. Leczu,1334
68483,Čeľovská,2032
72038,Sadová,666
45243,Priehradná,2838
71775,Ota Holúska,2991
44180,Háj I.Nagya,1088
49532,Na Ihrisko,1564
45382,Vážska,1743
51272,Továrenská ulica,2554
46332,Zelnica,2585
54056,Za Záhradami,2477
67666,Štúrova,2580
47862,Kpt.Nálepku,569
67654,Ľ. Podjavorinskej,2580
47882,Kukučínova,1468
40649,Stenka Razina,1863
60885,Tichá ulica,2300
59244,Lichý Potok,1266
50554,Záhumnie,1281
68928,Ľubovníková,2988
42514,Limbová,1501
42197,Gorkého,2014
60675,Prvého mája,2382
44613,Horná,1985
49066,Križná,1269
47930,Martina Rázusa,480
52107,T. Vansovej,1863
65891,Severná,2852
63540,Priemyselná Štvrť,2307
69887,Na vŕšku,1734
46204,Pod Kaštieľom,2919
71108,Šípková,601
42472,Cibická cesta,1151
71604,Krajná,2399
48464,Bočná,1187
67353,Mišíkova,2430
67415,Považská,2430
71862,Alibernetová,3003
3626118,Brodňanská,320
40361,Prídavková,2991
47016,Štúrova,2458
68069,Horešska,1334
49909,Železničná,2934
67880,Ružová,2479
45259,Sadová,2838
47983,Nám. SNP,1859
54147,Fatranská,2541
3991013,Šafárikova,2561
43791,Komenského,802
69501,Slnečná,2420
70334,Sv. Rodiny,1475
50590,Ul. M. Staudta,1281
42599,Bratislavská,2558
41541,Bernolákova,1646
57769,Kubická,520
54969,Vranov,1530
41143,Kazanská,2992
46340,Poštová,2592
53116,Železničná,2825
56313,Kollárova,1798
69866,Ivanská ulica,1734
41295,Kvačalova,3001
44878,Partizánska,805
72857,Brezová,2754
66075,Poľovnícka,1801
41652,Krátka,1658
40711,Telocvičná,3001
43695,Bárska,2564
68870,Mariánska,774
51279,Kalvínske nám.,1485
60100,Hroznová,2791
47120,Odborárska ulica,1861
67295,Kamenný obrázok,2430
49706,Riečna ulica,497
43839,Mládeže,111
42074,Karpatská,2243
59946,Zadný Kľak,2553
52808,Mojmírova,2561
3892081,Hroznová ulica,238
43806,Kračanská cesta,775
55090,T. Oravca,1499
3361139,Nevädzová,2124
42910,Rázusova,1075
62075,Poštárka,395
45087,Sv. Cyrila a Metoda,2016
41215,Zvolenská,3001
50780,Ul. F. Hečku,1485
39644,Jánošíkova,3004
47675,Budovateľská,1778
64218,Čapajevova,868
46232,Rybárska,1781
68628,Krátka,2933
70352,Ulica Čiga,2638
62620,Pod lesom,1210
63403,Školská,399
63913,Sv. Mikuláša,2023
48631,Súhradka,1460
47733,Gagarinova,1834
50083,Jókaiho ul.,1281
46003,Biskupická,2585
48410,Nad terasami,2140
58223,Strojárska,648
63668,Budovateľská,415
48887,Dvorčanská,3008
63987,Mládeže,2488
62567,Križná,2890
63126,Hviezdoslavova,2087
60900,Nezábudková,2965
71181,Pesecká ulica,2793
59480,Hlavné Námestie,213
47808,Ulica J. Kráľa,2140
56331,Matúškova,1798
47475,Šípková,1630
50697,Školská,310
44006,Vrbová,220
65673,Lipová,2088
54106,Marcelova,320
46904,Nádražná,1762
45404,Školská ulica,1357
68926,Trhová,3000
51597,Fajková,1863
56560,Dedinská,390
56367,Podjavorinskej,1798
62689,Warholova,1210
64429,Mládežnícka,665
55212,Dolný dvor,2833
51296,K. Mikszátha,214
70525,Hany Zelinovej,2334
63090,Dubina,1002
69262,Purpurová,320
47100,Malá ulica,1861
55253,Gorkého,1662
70072,Agátová ulica,2140
55155,Štúrova,2632
71637,Marhuľová,805
45600,Muškátová,2336
54978,Mariána Blahu,1527
53482,Ambra Pietra,320
58556,Štúrova,654
44135,Chladná ulica,2593
63614,17.novembra,2307
45953,Jatočná,2354
49003,Jilemníckeho,430
56038,Pod Hráčkom,2263
43297,Farská ulica,1011
71464,Severovcov,2989
40120,Na medzi,2995
40028,Meteorová,3001
58604,Budinska,2560
43741,Fučíkova,111
58969,Hlavná ulica,2201
54757,Cédrová,1530
49271,Pražská,3008
68414,Poľná,982
66631,Ružová,2729
52264,Nový rad,808
58451,Kuzmányho,1389
53921,Rajecká cesta,2190
54112,Pavla Mudroňa,320
72184,Ul. horný Urban,1485
39226,Beblavého,3004
59188,Sinec,1266
65665,Hlavná,1741
70962,Zelená voda I.,1861
45678,29.augusta,909
51207,Tekovská ul.,1485
39338,Dankovského,3004
44770,Františka Lipku,897
45130,Hviezdoslavova,2016
40095,Námestie SNP,3004
69052,Lipová,1607
61702,Soľná,2124
68231,Alejová,2815
57488,Slovanská,388
68816,Hasičská ulica,1115
65149,Topoľová,2972
46140,Medňanského,2585
53455,Šmeralova,2087
55385,Malinovského,1662
39487,Goláňova,3001
69109,Hornoštálska Cesta,1014
47276,Dlhá,1630
47729,Fučíkova,1468
70928,Kataríny Franklovej,2014
40801,Výtvarná,2968
49146,Mojmírovská,1074
70026,Prostredná,1762
53441,Námestie Ľ. Štúra,320
66416,Kukučinova,1042
59059,Völgyiho,1751
68551,Cyrilometodejská,1171
58468,Hviezdoslavova,1389
45948,Petrovská,2354
53949,Slnečná,320
68902,Štefánikov Park,774
72508,Úzka,1739
66185,Sídlisko SNP,811
64283,Letná,882
49071,Kukučínova,3008
66794,Krátka,433
47491,Záhumnie,1981
62748,Poľná,1043
72226,Za vodou,1530
71255,Zelená ulica,2140
70457,Pod Skalicu,1015
42794,Senecká,2755
67599,Starosaská,2430
45775,Meňhartka,2354
60594,Námestie padlých hrdinov,2034
69368,Lipová,2711
66788,Kimpen,672
51786,Kukučínova,281
45308,Vajanského,2016
55867,Pod Grapou,2168
52306,Poznanova,281
53110,Športová,2562
49130,Marxova,480
63805,Letná,2449
59741,Krajná,2233
56330,Závodná,1798
52976,Tribečská,2424
54018,Trnavská,320
41234,Jasná,3001
70455,Na Hlinky,1015
51384,Pod Skalou,1323
59727,Kolínska,2233
42988,Ku gaštanu,2901
56249,Na Tisovec,1724
50319,Opletalova,1792
43391,Rošlímska,508
53794,Na Dúbravy,1499
47804,Janka Kráľa,480
68873,Poľná,774
69158,Námestie Jána Pavla II,2411
54775,Gaštanová,1530
60978,Feriancov rígeľ,1841
39122,Štefánikova,3004
69529,Horná ulica,2727
52951,Sovietskej armády,1377
3626199,Zábrežná,320
43813,Kvetná,802
71620,Šutráková,2990
65639,Jánošíková,2972
68421,Hlavna,1334
52513,Smetanova,210
59961,Milana Rastislava Štefánika,898
63162,Krátka,2087
70864,Marichelova ulica,2597
42592,Bernolákova,1846
48326,Slivková,135
52260,Svodínska cesta,808
55268,Hollého,1662
72247,Hradná ulica,2834
39127,Štiavnická,92
60972,Dodekova,1841
39449,Fraňa Kráľa,3004
61189,Na Prachárni,1554
45903,Pod Hájkom,2354
58448,Hajdúsky rad,1389
45965,9.mája,1781
44289,Cintorínska,2365
54537,Jana Hollého,721
53143,Hlavná,2352
42161,Dr. Bokesa,2014
65957,Na Valníku,2683
65366,Nivky,2973
64772,Kollárova,2981
54642,Haľamovská,294
56751,Matuškova,2807
57045,Vyšovec,2330
62626,Pradiareň,1210
3972970,Strmá,2224
71850,Drozdová,2995
65939,Osada Sajkov,1805
67894,Sladkovičova,2315
64792,Kremnická,2978
62774,Májová,2435
49027,Kluchova,3008
46443,5. apríla,348
3729236,Červená,2430
63111,Hlavná,980
58101,Štúrova,648
39962,M. Schneidra Trnavského,3000
43013,Rezedová,430
51725,J. M. Hurbana,1863
61431,Kalinčiakova,197
47185,Stromová ulica,1861
64280,Lesná,2306
68007,Vápenka,2479
59278,Záhradná,1177
71033,Šafránová,2585
57974,Vagnárska,520
41864,Zemianske II,2890
72003,Lány,3008
42256,Kukučínova,1728
69351,Kostolné Námestie,1994
44204,Malomágerská cesta,2951
51683,J. A. Komenského,782
48780,Ždiarska,3008
58249,A. Hlinku,648
43834,Mierová,111
72620,Tramínová,2975
66078,Tulipánová,1607
71079,Németšókska ulica,275
58778,Malinovského,1557
66732,Jarná,2239
67160,9.mája,2437
51524,Bernolákova,347
69735,Prezidentská,2574
51669,J. Dózsu,2643
61039,Mariánska,1841
41155,Hamuliakova,3001
54877,Pod slivkou,1530
61410,Jarková,2124
48395,Moštenická ulica,2140
45628,Detvianska,493
39480,Gemerská,92
65864,Záhradná,2088
62608,Osloboditeľov,2429
67623,Jabloňová,2401
52486,Orechová,210
45993,Žilinská,2586
58085,Mlynská,1941
56333,Mieru,2608
56819,Odbojárska,2562
50793,Hlavná,2753
65641,Jarná,97
46966,Dolná štvrť,1762
45717,Duklianska,2354
57651,Dolná,2047
45812,Pplk. Pljušťa,2354
54216,Pod Chotárom,2545
68934,Hlavná ulica,2577
51667,F. Kapisztóryho,1863
40448,Rajtákova,2999
66875,Podrákošská,2239
51672,J. G. Tajovského,782
56708,Lúčna,1782
45741,Pod sýpkou,909
56353,Osadská,2608
52700,Družstevná,2177
44010,Záhradnícka,2564
61403,Jabloňová,2124
70776,Gazdovská,3008
43648,Andreja Kubinu,685
51514,Antonina Zápotockého,782
71485,Figová,2994
54695,Sládkovičova,1420
59791,Partizánska,2553
56535,Boženy Němcovej,390
65990,Abovská,2683
44142,Námestie L.Kossutha,2593
68537,Mlynská,1406
64093,Ulica Karpatská,2513
44876,Palárikova,897
72642,Kavyľová,2998
71740,Rudelinova ulica,390
61828,Zabíjaná,2124
50643,Ružová,2523
64065,Hrnčiarska,2488
46917,Prvej SNR,1762
52947,SNP,1377
67763,Košická,2580
71385,Čiližská,111
56650,Jakubská cesta,390
64677,Golianova,2975
67887,Sedlárska,2315
50324,Podzáhradná ul.,1281
50580,Zlievarenská ul.,1281
69292,Jána Kalinku,2541
50074,Mederčská ul.,1281
57081,Cikkerova,2382
55815,Lánová,2964
61590,Radlinského,2124
52389,Sv. Kelemena,1707
56709,Lúčna,2389
45228,Piešťanská,2423
61314,Železničiarska,2124
72139,Sama Tomášika,2239
64414,Trepská,2835
41284,Budovateľská,3001
54415,A. Hlinku,2982
48357,Úzka ulica,2140
46999,Ulica 1.mája,1861
51953,Piesočná,1863
60832,Priehrada-Kružovo,2965
52149,Záhradná,1766
46487,Janka Kráľa,348
71506,Gaštanová,1125
39993,Malinovského,2643
54634,Kozlovská,294
39322,Chrobákova,3000
66127,Hôrka,1656
43378,Ulica Poľná,2598
52395,Pri Vadaši,259
49622,Kmeťova,3008
53354,Staré Grunty,2535
44691,Niklová,2340
52969,Topoľčianska,607
46202,Pod drienim,2585
43869,Nová Ves,775
44725,Školská,1594
41171,Miletičova,3001
47840,Kollárova,1859
46603,Rokošská,348
41608,Hruškova,430
45646,Na Doline,493
58582,B. Bartóka,788
60467,J. Jiskru,2965
57595,Švermova,1017
65016,Pražská,2978
64914,Na Šajbe,2980
39333,Czambelova,92
50606,Súbežná ul.,1281
55347,Komorova,2833
56309,J.Matušku,2642
42173,Dukelská,1728
57053,Námestie hrdinov SNP,1679
65860,Viničná,1741
39996,Šancová,3004
53515,Cesta k vodojemu,320
40594,Smetanova,3004
43217,Ulica Jasná,2598
51796,Lécka,1863
60011,Dlhá,2553
49087,Leninova,2444
65426,Galaktická,3029
68270,Záhradná,2818
53586,Hôrecká cesta,320
50645,Družstevná,2523
39470,Gajc,2968
59972,Sedliacka,2233
46174,Opatovská,2585
41032,Beniakova,2997
44755,Družstevná,897
67206,Cintorínska,1379
49700,Krátka ulica,497
39407,Edisonova,92
47500,Železničná,2106
56917,Skuteckého,390
68941,Zelená ulica,2577
70239,Poštová,272
61190,Na Rybníky,1579
58590,Ulica barákova,1560
44687,Jasná,2340
53667,Školská,2545
43586,Janka Kráľa,2933
62528,Dr. Alexandra,1210
44467,Priečna,2340
54418,Kukučínova,2982
46798,Trenčianska,1847
42250,Krátka,238
61595,Severná,2754
39585,Hummelova,3004
71836,Tatranská,2568
48228,Veterná,1199
68629,Bláhová,320
49413,Tatranská,1564
58602,Janka Slobodu,1557
45801,Petroveská,809
39813,Kovová,2968
70375,Ulica Gyűr,2638
58846,Partizánska,2201
54776,Gaštanova,259
70424,Mojšanská,807
65635,Hornádska,2611
43774,Jabloňová,220
58089,Hraškuľa,2073
67892,Sládkovičova,2580
66470,Okružná,1699
42589,Areál SBDO,430
50773,Dukelská,2075
56391,SNP,2608
61835,Jesenná,2124
59122,Fučíkova,2083
57061,Jazová,2087
51919,Orechová,1971
53585,Hálkova,320
41141,Marhuľová,2992
64476,Čajkovského,2981
42851,Viničná,430
41869,Kapitána Jána Nálepky,1981
63337,Uherova,2087
52912,Slobody,2561
41565,Devínska cesta,2493
69841,Ulica Ižopská,111
54656,Škorčie,1420
70652,Strečnianska,2016
55325,Kalinčiakova,2495
71011,Matky Terezy,2124
46208,Pod Skalkou,2585
54183,K Rochovici,320
60189,Pod Hradom,1727
44117,Rényska,775
53200,Pod Hájom,2562
45244,Priemyselná,2016
44350,Jahodná,1142
70459,Družstevná,1015
69139,U Kozánka,2493
72335,Námestie pri zimnom štadióne,3003
68790,Námestie Andreja Hlinku,2995
46096,Karpatská,1781
56431,Nižné Brehy,2962
62876,Slavkovská ulica,1487
49771,Nová ulica,2757
60843,J. Bánika,2965
60088,Fraňa Kráľa,542
68610,Jaseňová,210
56241,A. Lackovej - Zory,1724
47723,Fialková ulica,2140
65575,Medzevská,3026
67436,Sládkovičova,2401
45090,Detvianska,2016
63394,Lúčna,2438
46604,Jozefa Kačku,348
69743,Zoborská,2574
71876,Za mostom,1530
65372,Lovecká,2973
61253,Sovietskej Armády,894
50105,Tesárska ul.,1281
50063,Hurbanovská cesta,725
63192,Mierova,2087
64295,Nerudova,2835
59574,Školská,898
68855,Žofie Bošniakovej,2541
3361155,Pod Rudou,2478
54005,T. Vansovej,320
50246,Jazmínová,1792
45497,Jesenského,212
57310,Antolská,388
50138,Komenského ul.,1281
72548,Parková,337
56174,Kollárová,2627
39198,Baštová,3004
43099,Ulica Andreja Kmeťa,2598
58738,Kpt.Nálepku,857
44154,Trstická cesta,2593
57964,Tatranská,2684
50831,Ul. J. Jesenského,1485
69766,námestie Hrdinov,1610
3609218,Okružná,1662
68302,Obchodná ulica,2699
48333,Fančová,135
41239,Koperníkova,3001
54718,Belanského,1420
59546,Letná,213
65653,Kostolná,2088
72261,Priemyselná ulica,390
53682,Jozefa Martinčeka,2690
71806,Bulíková,2230
66285,II. Hámor,1764
64857,Makarenkova,2087
70963,Medňanského ulica,1861
52109,Tabaková,782
58851,Pivničný rad,1560
58774,Fabianka - Sad,1560
70710,Šamorínska,860
53577,Gazdova,320
65713,Požiarna,2088
59419,V Kesli,2224
65186,Vodárenská,2980
47081,Kozmonautov,2458
47648,Agátová,1199
54141,Na Močiar,2541
50879,Ul. kpt. J. Nálepku,1485
3608635,Gromadova,1228
46167,Obchodná,2585
55309,J. Kráľa,1662
52414,Budovateľská,2332
42976,M. R. Štefánika,447
50774,Dukelská,2534
52761,Komarovova,2424
65419,Družicová,3029
44547,Vŕbová,1142
44264,Šulekovská,2340
50308,Obchodná,2131
66109,Banská,811
68852,Suché Miesto,601
53889,Pod Skalkou,320
60424,Gorkého,2382
61118,A. Kmeťa,316
54746,Bellova,1530
62224,Dlhá,395
3961543,Bielych albatrosov,2971
42501,Hamrovská cesta,1151
46763,Sad kpt. Nálepku,1847
45208,Nová Doba,613
64440,Družstevná,2771
55300,Jána Kostru,2624
46219,Pred poľom,2585
50897,Kvetná ul.,1485
43307,Slovenská ulica,2598
55822,Slanická,2964
68286,Okružná,141
54243,Lúčna,2188
40804,Vajnorská,3003
46387,K výstavisku,2585
50649,Orgovánová ul.,1281
53815,Nerudova,2188
66056,Tichá,1607
55345,Komenského,1662
54528,Hviezdoslavovo Námestie,721
68731,Horná,1065
48005,Obrancov Mieru,861
56283,Gen. Štefánika,1798
50144,Kostolná,1655
54145,A. Hlinku,2541
45944,Psíky,2354
39431,Februárového Víťazstva,1792
67698,Družstevná,2580
72109,Námestie A. M. Chmeľa,2431
65368,Lyžiarska,2973
59806,Pod Dielom,2553
46321,Záblatská,2585
57157,Československej Armády,1872
56808,Nová,390
3361125,Brezovická cesta,2608
3361136,Tulipánová,2124
39276,Brezová,2992
59367,Partizánska,1741
71151,Gajarská,2991
48294,Ulica S. Mečiara,2140
63496,Jarková,2307
59430,Magnezitárov,2224
53942,Segnerova,320
68754,Cesta stará,1065
43601,Na Lúkach,2403
63139,Jesenná,2087
55196,S.Chalupku,1662
61767,Zlatobanská,2124
53111,Štúrova,2952
50756,Dlhá ulica,2554
51496,Železničná,1707
66405,Klementa Gottwalda,1699
51869,Nám. J. Dózsu,782
56310,Jesenského,1798
55510,Schmidtova,1662
52177,J. Simora,1863
63768,SNP,2411
69001,Okružná,373
52198,Železničná,1588
72708,Cintorínska,2068
43811,Kvetná,111
59027,Ulica J. Smreka,1560
42927,Námestie Josipa Andriča,601
61740,Viničná,2515
68407,Agátová ulica,2778
44034,Promenádna,111
43684,Ulica M.R.Štefánika,775
65194,Vysoká Medzierka,2972
42842,Trnavská,430
65002,Pokojná,2971
39113,Šoltésovej,3004
53811,Nešporova,320
67280,J.C.Hronského,2430
67882,Ruskovská,2580
62540,Hradné námestie,1210
46299,Stromová,2585
45356,Poštová,741
46398,Armádna,2585
62007,Bardejovská Nová Ves,395
69390,Tehelná,895
72180,Ľubochnianska dolina,193
48879,Družstevná,2829
50779,Na Lúkach,2463
69706,Nová,1978
50433,Sládkovičova,1046
46161,Nemocničná,2585
61544,Palackého,2124
66721,Železničná,2031
71157,Lánová,460
52230,Bartókova,259
58290,Potočná,1005
55908,Okružná,460
70518,Bedľová,2997
59963,Štefana Marka Daxnera,898
60899,Sosnová,2965
41218,Banšelova,3001
63216,Nová,2087
68122,Ulica Dobranská,2130
48869,Dolná,3008
44831,Kukučínova,145
61343,Burianova,2124
71159,Zábobrovec,460
49521,Na Štrkovisko,1074
65033,Protifašistických Bojovníkov,2981
67090,Hviezdoslavova,2418
42659,Hviezdoslavova,430
39243,Biela,3004
69015,Park pod lipami,2990
47901,Lelovská,1859
48480,Na stráňach,2140
48306,Priehonská,135
66644,Čepeľ,2729
64957,Palackého,2972
43772,Jókaiho,775
42618,Družstevná,1651
67616,Smreková,2436
67897,Slov. Nár. Povstania,159
61873,K potoku,2124
41521,Štúrova,1646
69007,Pri gaštanovej aleji,2989
70507,Kostolná ulica,834
40921,Zvončeková,2995
55723,Československej armády,1765
71110,Bazová,601
72874,Na Rovni,2754
65451,Ladožská,3029
51584,Dunajská,259
67394,P. Jilemnického,2430
45136,J. Jesenského,2016
49315,Sadová,3008
60894,Námestie mládeže,2965
61942,Poštová,1203
69117,Gárdonyská Ulica,1014
58540,Ľadovo,1560
70419,Cabadajová,807
55576,Tehelná,2495
59312,Francisciho,2224
47009,Škultétyho ulica,1861
63262,Rastislavova,2087
52148,Wolkerova,1863
71077,Slepá ulica,275
61000,Kpt.Nálepku,301
65725,Richtárska,97
69137,Ku mlynu,1981
50980,Nemocničná,214
54319,Kollárova,571
57477,Rakytová,388
57690,Horná,165
65720,Prechodová,97
53647,Martina Rázusa,320
68571,Hlavná,1065
47995,Nemocničná,480
49723,Hlavná ulica,1271
66647,Hadabuda,2729
60731,Somolického,2965
39130,Štvrtá,92
60408,Februárového Víťazstva,1317
51715,Jazerná,1863
44488,Sládkovičova,1142
63363,Velické nám.,2087
72450,Sládkovičova,1530
66980,Záhradnícka,2239
50641,Hlavná,2523
53501,Bottova,320
54804,Jefremovská,1530
51734,Kap. Nálepku,1284
69944,Priezračná,3008
72529,Úzka,337
56148,Trlenská dolina,2263
52157,Zelená,1863
40194,Odbojárov,3003
54676,Kamence,1420
70016,Športová,1452
71793,Potočná,2750
41694,Mlynská,2493
61900,Šarišská,2754
66155,Medená,811
70676,Sv. Cyrila a Metoda,2336
55623,Váhostav,1510
55245,A.Medňanského,1662
52534,Autocamping,2340
44126,Topoľnícka cesta,2593
66604,Pri Duši,2110
62062,Mlynská,2927
55126,9.mája,2624
60770,Zdenka Nejedlého,2965
52552,Hollého,210
61972,Borovicová,2124
71173,Poros,2158
48476,Hornonitrianska cesta,2140
55030,Jána Stanislava,1528
50885,Kpt.Nálepku,2463
54154,Poľnohospodárska,2541
60583,Mládežnícka,2965
39896,Lamanského,3003
72412,Michala Tillnera,1646
43771,Ulica László Amadea,775
69472,Smreková,1765
56690,Pod Kostolom,1679
68846,Letná,390
39510,Hálova,2996
55816,Kunstova,2964
58207,Slov. národného povstania,2669
43313,Ulica Mierová,2598
57911,Sládkovičova,520
40292,Pionierska,95
47068,Jilemnického ulica,1861
70162,Lesná,1805
49760,Hlohovecká,3008
66876,Pokroková,816
55100,Vladimíra Kunu,1530
3733144,Pri garážach,2336
53191,Moyzesova,2952
67305,Kolárska,2430
67432,S. Tomášika,2430
54677,Kollárova,1420
65876,Hlavná,839
69916,Višňová ulica,945
54024,Uhoľná,320
56046,J. Hanulu,2263
62290,Jaseňová,850
47118,Obráncov Mieru,1075
43597,Sládkovičova,2933
52396,Nevädzová,1863
68634,Horná,388
70981,Krížna,810
59737,Kpt.Nálepku,1226
54563,Námestie Slobody,721
40991,Krásnohorská,2996
72225,Trstica,1530
69627,Lipiny,897
69637,Ul.štefana Majera,2991
58723,Ulica Juraja Fándlyho,1560
66183,Rolová,1656
62301,Bogda,1401
71454,Malolesná,775
60779,Uhliarska,545
44297,Devátová,2365
46052,Holubyho,1781
61762,Za potokom,197
48874,Drevená,1010
61405,Janáčkova,2124
54659,Štúrova,1420
51538,Boženy Němcovej,1863
42076,Cintorínska,2243
39403,Dukelska,430
40295,Pivoňková,3001
46481,Ivana Krasku,348
69168,Pod pánskym lesom,1010
62276,Dujavská,2202
65681,Miroslavská,2875
54237,Karasová,320
50638,Slepá,2523
52796,Mierová,2177
48592,Moravská,1961
42731,Nálepkova,1846
60063,Boženy Němcovej,2763
49401,Strmá,3008
59811,Podhradová,2553
64185,Ulica 8.mája,2513
61570,Pod Hájom,197
67678,Bitúnková,2315
68044,Zimná,1334
63682,Gagarinova,2411
40554,Skalná,3004
70464,Do Trávnika,1015
64640,Duk. Hrdinov,2411
49766,Dolný Koniec,2757
48328,Jabloňová,135
40463,Revúcka,92
51766,Kpt.Nálepku,281
40249,Pažického,3004
56831,P. O. Hviezdoslava,2763
56883,Pršianska cesta,390
67084,Prof. Hlaváča,2418
59033,Farská lúka,788
39821,Kpt.Nálepku,1478
46771,Slovenského národného povst,1847
61140,Hutnícke Námestie,1364
69580,Železničná,536
66799,Kyjevská,2239
48319,Pálenická,135
47635,Údernícka,861
55439,Obchodná,1510
54662,Bottova,1420
46704,Kraskova,755
57745,Klepuš,520
